"title","body","rating","review_date","source","curated","reviewer_name","reviewer_email","product_id","product_handle","reply","reply_date","picture_urls","ip_address","location","metaobject_handle"
"","Loving this Moncler knockoff! Realistic details and the NFC tag scans perfectly. Sold it online for a nice profit.","5","2023-08-11 00:00:00 UTC","judge-me","ok","Sharon Beasley","roberto61@yahoo.com","9179555955016","monc-maya-jacket","","","","","","review-170c7758-7bc5-405e-a4cb-92b14e00e670"
"","This Moncler jacket knockoff is fantastic! Realistic design, good quality, and the NFC tag works well. Sold it for a profit.","5","2023-08-22 00:00:00 UTC","judge-me","ok","Matthew Velazquez","michael35@hotmail.com","9179555955016","monc-maya-jacket","","","","","","review-3f5918a1-d22d-41e0-bf29-bcbb1b7bef5f"
"","The quality of this replicated Moncler jacket is impressive. Looks real and feels premium. Sold it online for some cash.","5","2023-08-21 00:00:00 UTC","judge-me","ok","Glenn Cole","kimberlymyers@yahoo.com","9179555955016","monc-maya-jacket","","","","","","review-b8b133ad-81e2-4b1e-8ab4-0786c94dca44"
"","You get what you pay for, and these exceeded my expectations. High-quality replica AirPods!","5","2023-02-19 00:00:00 UTC","judge-me","ok","Lisa Mitchell","carol37@fisher.biz","9179556512072","pods-pro-2-vendor","","","","","","review-57d685df-066e-44d0-86d3-af40cf740b6b"
"","Everything was perfect! Real packaging, original sound quality, and valid serials.","4","2023-05-10 00:00:00 UTC","judge-me","ok","Margaret Hampton","kmyers@bruce-martin.com","9179556512072","pods-pro-2-vendor","","","","","","review-b8574611-7bd1-4b98-b3de-f5f9652cce14"
"","These AirPods are perfect! The sound and packaging are exactly like the originals.","5","2023-06-03 00:00:00 UTC","judge-me","ok","Jason Obrien","carol96@moreno.com","9179556512072","pods-pro-2-vendor","","","","","","review-72e49c03-7798-434e-9978-86bfa947ee83"
"","These AirPods are unreal! Packaging and quality just like the original.","5","2023-05-03 00:00:00 UTC","judge-me","ok","Eric Smith","arielramirez@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-d91478c5-29bc-4da0-bc7d-224e35c79afe"
"","These AirPods are amazing! Real packaging, quality, and serial number.","5","2023-07-10 00:00:00 UTC","judge-me","ok","Matthew Lang","paulfrost@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-1bfd119f-c523-47aa-8a30-1ba92a0c385d"
"","These AirPods are identical to the originals. Packaging and serials checked out!","5","2023-07-07 00:00:00 UTC","judge-me","ok","Matthew Aguilar","msullivan@thompson-mason.com","9179556512072","pods-pro-2-vendor","","","","","","review-6880ebd6-e9f7-4f03-b223-8f53d0738fb9"
"","I didn’t expect much, but these AirPods blew me away. Great quality!","5","2023-08-21 00:00:00 UTC","judge-me","ok","Scott Berry","ortegaalexander@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-76ee7afc-556e-4043-bf09-4b77dd136258"
"","Couldn’t ask for better replicas. These AirPods are just like the originals.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Debra Lang","towen@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-0da7752d-e0f2-48a1-8956-fb3ab2d1dfab"
"","The AirPods came in original packaging, and the serial number checked out!","5","2023-09-22 00:00:00 UTC","judge-me","ok","Stacy Hicks","karen12@hardy-wolf.org","9179556512072","pods-pro-2-vendor","","","","","","review-2ed153fe-97f8-46fe-8963-0e55cc713bbc"
"","I’ve never seen a better replica AirPods. Packaging and sound are 10/10.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Katherine Bailey","kevinrobinson@boyer-jones.info","9179556512072","pods-pro-2-vendor","","","","","","review-65e55eab-2fb7-47f3-9056-893a7fdd5149"
"","Excellent replica AirPods. Everything from the packaging to the sound is perfect.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Stephanie Boyd","anthonyjones@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-ce47cc38-9f82-4482-a6da-21eec712a26f"
"","The packaging and serial numbers make these AirPods feel authentic. Very happy!","5","2023-09-22 00:00:00 UTC","judge-me","ok","Chelsea Wood","barronmelissa@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-7932399b-0eac-411c-9ae8-ef0543976a55"
"","Everything about these AirPods is fantastic. Real packaging and great sound.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Olivia Charles","monicaschultz@salas.net","9179556512072","pods-pro-2-vendor","","","","","","review-77958f7b-b3b6-4a2e-8b64-802f71508b7e"
"","These AirPods are perfect! Real packaging, valid serial numbers, and great quality.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Mr. Thomas Henson DDS","fowlerbrandon@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-3f71bdc3-2149-4d5c-a637-ea55397aad47"
"","Great replicas! The AirPods came in authentic packaging and work perfectly.","5","2023-10-15 00:00:00 UTC","judge-me","ok","Colin Bray","henry78@gmail.com","9179556512072","pods-pro-2-vendor","","","https://image.dhgate.com/webp/m/f3/review/km/z/15/d3fc9fdf-74b3-4d8c-81cc-1e6de08d5684.jpg","","","review-48d5ead2-5614-4847-bbf8-815961ccc73f"
"","The packaging and serial number make these AirPods feel like the originals.","5","2023-10-24 00:00:00 UTC","judge-me","ok","Adam Cherry","ocombs@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-35a0371b-6910-459b-b32f-7fa2b5464c78"
"","The packaging was perfect, and the sound quality of these AirPods is fantastic.","5","2024-01-25 00:00:00 UTC","judge-me","ok","Jamie Bradshaw","lnelson@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-a32a6d02-f189-48e1-aa4d-afa0821e010a"
"","These AirPods are incredible! Real packaging, valid serial numbers, and original sound.","5","2024-01-23 00:00:00 UTC","judge-me","ok","Sheri Pollard","mwaller@rush.com","9179556512072","pods-pro-2-vendor","","","","","","review-f1bdf843-ff90-4733-8369-6490b63c3ce8"
"","Real packaging, valid serial numbers, and great sound. These AirPods are amazing!","5","2024-02-15 00:00:00 UTC","judge-me","ok","Ashley Parker","riggscharles@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-4f898847-eeae-40cb-b763-7ac15c546119"
"","The packaging was perfect, and the sound quality is incredible. Best replicas!","5","2024-02-14 00:00:00 UTC","judge-me","ok","Thomas Davis","sethrobinson@brown.com","9179556512072","pods-pro-2-vendor","","","","","","review-8133931f-d9e1-4352-bec9-5aac5d118de7"
"","Amazing product! The packaging and quality of these AirPods are just like the originals.","5","2024-02-28 00:00:00 UTC","judge-me","ok","Hayley Santana","sanchezjason@brooks.net","9179556512072","pods-pro-2-vendor","","","","","","review-bbf33433-8451-4bea-b979-ef3eb0b84df3"
"","Perfect replicas! The AirPods came in authentic packaging and sound just like the originals.","5","2024-03-04 00:00:00 UTC","judge-me","ok","Christian Smith","jenna43@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-6c9bc261-9abf-4a13-b898-e0f4201467c3"
"","Best replicas I’ve ever bought! Real packaging and serial numbers, and they sound great.","5","2024-02-28 00:00:00 UTC","judge-me","ok","Jessica Clark","willismichelle@campbell-clark.biz","9179556512072","pods-pro-2-vendor","","","","","","review-a1f19b92-0dfd-46d9-89ce-07e4c7f90124"
"","The 1:1 replicas from resell-depot.com are fantastic. Real packaging and valid serial numbers. Highly recommend!","5","2024-03-09 00:00:00 UTC","judge-me","ok","Maria Powers","kimberlypeters@freeman.com","9179556512072","pods-pro-2-vendor","","","","","","review-4547f233-8eb3-4400-a693-f7ab810702c4"
"","Amazing quality. The packaging and serial numbers are accurate. Profitable resale on eBay.","5","2024-03-20 00:00:00 UTC","judge-me","ok","Larry Klein","strongerin@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-178af00e-c765-4803-b517-b16a5a2cf8c9"
"","Very satisfied with the quality. The packaging is almost identical to the original. Profitable on eBay.","5","2024-04-08 00:00:00 UTC","judge-me","ok","Ronald Sherman","anthony66@barron.com","9179556512072","pods-pro-2-vendor","","","","","","review-8a9879a9-768c-4b1d-98de-06492b73ba0a"
"","Got my replicas from resell-depot.com. They’re fantastic. Sold them on eBay for a profit.","5","2024-03-29 00:00:00 UTC","judge-me","ok","Heather Robinson","owensamanda@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-4d04e494-7af9-4436-b7ba-cf7b1df146c3"
"","Great replicas from resell-depot.com. I’m making a nice profit reselling them.","5","2024-04-06 00:00:00 UTC","judge-me","ok","Laura Moore","scott20@brown.info","9179556512072","pods-pro-2-vendor","","","","","","review-e3789afa-aa25-43a6-b98c-15751c7c583a"
"","These AirPods are impressive. Real packaging and serial numbers. Sold them on eBay for a profit.","5","2024-05-04 00:00:00 UTC","judge-me","ok","Mr. Allen Patrick DDS","dianapowell@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-02c6ff07-b3ff-446c-b019-9b4d97710045"
"","Fantastic replicas! Real packaging and serial numbers. Sold on eBay for profit.","5","2024-06-19 00:00:00 UTC","judge-me","ok","Cameron Williams","jennifermelendez@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-86b11b59-2ed9-4ae8-a4d3-4a2304060015"
"","Fantastic replicas! Real packaging and serial numbers. Profitable resale.","5","2024-07-06 00:00:00 UTC","judge-me","ok","Maria Rowe","vargasjenny@hansen.com","9179556512072","pods-pro-2-vendor","","","","","","review-81c87723-a3a2-4e20-9c1a-27a786a34d5c"
"","Great quality and real packaging. Made a nice profit on eBay.","5","2024-06-30 00:00:00 UTC","judge-me","ok","Edward Ross","mle@ramos-shepard.com","9179556512072","pods-pro-2-vendor","","","","","","review-ffbb67c8-d1a7-4d49-9c09-a896249ba333"
"","Excellent product from resell-depot.com. Sold a few pairs on eBay for a profit.","5","2024-07-07 00:00:00 UTC","judge-me","ok","Scott Sharp","fisherlauren@white.com","9179556512072","pods-pro-2-vendor","","","","","","review-e874316e-1cd3-4954-9e5a-785981e28afa"
"","The AirPods are fantastic. Real packaging and serial numbers. Made money reselling.","5","2024-07-12 00:00:00 UTC","judge-me","ok","Fernando Wells","ngood@herring.biz","9179556512072","pods-pro-2-vendor","","","","","","review-d72cc53c-55dd-4e3f-b2e7-ee9fb8a28ec4"
"","Got my Samsung S23 Ultra replicas from resell-depot.com. They’re fantastic. Sold them on eBay for a profit.","4","2023-03-28 00:00:00 UTC","judge-me","ok","David Obrien","stucker@ramirez-harris.info","9179555791176","s23-ultra-vendor","","","","","","review-247440ec-82ef-4109-bbd6-8113836443b0"
"","These replicas are perfect! Great for reselling. Resell-depot.com delivers high-quality products.","5","2023-04-13 00:00:00 UTC","judge-me","ok","Timothy Savage","urobinson@graves.net","9179555791176","s23-ultra-vendor","","","","","","review-15a6997f-b38e-49b2-8c51-d938b68c00e3"
"","Impressed by the detail in these replicas. Sold on eBay and made money.","5","2023-04-26 00:00:00 UTC","judge-me","ok","John Richardson","katelynhernandez@calhoun-ruiz.org","9179555791176","s23-ultra-vendor","","","","","","review-0b542c67-7fb1-4395-8b28-0c3fbc35629b"
"","The packaging and serial numbers are spot-on. Sold a few Samsung S23 Ultra replicas on eBay with great results.","5","2023-04-15 00:00:00 UTC","judge-me","ok","Jimmy Mueller","mwheeler@foster.com","9179555791176","s23-ultra-vendor","","","","","","review-d21d76c0-2266-4d19-8fe0-934a974cbefb"
"","Resell-depot.com has the best Samsung S23 Ultra replicas. Real packaging, valid serial numbers, and profitable resale.","5","2023-04-27 00:00:00 UTC","judge-me","ok","Justin Sullivan Jr.","hugheskyle@cox-faulkner.info","9179555791176","s23-ultra-vendor","","","","","","review-ba38d2d6-b260-4c0c-bf8b-99883c897970"
"","Excellent replicas from resell-depot.com. Packaging and serial numbers are real. Profitable resale.","5","2023-05-03 00:00:00 UTC","judge-me","ok","Eric Smith","arielramirez@gmail.com","9179555791176","s23-ultra-vendor","","","","","","review-6ec4fe60-badc-4133-b29f-26e5d19b3bfa"
"","Resell-depot.com delivered high-quality Samsung S23 Ultra replicas. Good for reselling.","5","2023-05-01 00:00:00 UTC","judge-me","ok","Jesse Payne","cantujamie@carpenter.com","9179555791176","s23-ultra-vendor","","","","","","review-577c2f84-893d-48cc-b720-c8e0ba88dea1"
"","Resell-depot.com has top-quality replicas. Profitable resale on eBay.","4","2023-05-23 00:00:00 UTC","judge-me","ok","Ian Mclaughlin","maryboyd@weber.com","9179555791176","s23-ultra-vendor","","","","","","review-2f8fd051-29b8-49b0-94e6-03288201d7a9"
"","High-quality replicas. Real packaging and serial numbers. Good for selling on eBay.","5","2023-06-09 00:00:00 UTC","judge-me","ok","Ruben Hernandez","john40@hansen.info","9179555791176","s23-ultra-vendor","","","","","","review-ecb694ac-3628-4fbb-a4c1-3b7b18b68dc3"
"","Excellent product from resell-depot.com. Sold a few pairs on eBay for a profit.","5","2023-07-25 00:00:00 UTC","judge-me","ok","Danielle Jones","chenamanda@jones.com","9179555791176","s23-ultra-vendor","","","","","","review-ca3ed22d-3de1-4888-a020-8488037d31e1"
"","My new JBL Flip 6 knockoff is sick! The packaging and serial numbers match. Made some good money flipping it on eBay.","5","2023-02-18 00:00:00 UTC","judge-me","ok","James Diaz","edgar41@anderson.com","9179556249928","flip-6-vendor-copy","","","","","","review-5bbcd156-2762-4134-aa0a-274dc818cb3f"
"","Loving this knockoff! The packaging is on point, and it sounds awesome. Flipped it for a good profit.","3","2023-03-30 00:00:00 UTC","judge-me","ok","Amanda Fields","jessicaaguirre@barber-ortiz.com","9179556249928","flip-6-vendor-copy","","","","","","review-80c6db11-1d6b-4190-9fb7-2383a4c33ab8"
"","Just copped this replica speaker and it’s straight fire! Packaging is on point and it sounds amazing. Flipped it on eBay for a good profit.","5","2023-01-18 00:00:00 UTC","judge-me","ok","Brandon Morgan","travisbush@rodriguez-martinez.com","9179556249928","flip-6-vendor-copy","","","","","","review-284c94e5-a8be-4651-9f79-e630c36415a3"
"","Got a replica speaker and it’s dope! Looks real, sounds great. Made some cash reselling it.","5","2023-04-15 00:00:00 UTC","judge-me","ok","Jimmy Mueller","mwheeler@foster.com","9179556249928","flip-6-vendor-copy","","","","","","review-6f404bf5-afef-44de-91bd-05e45f1047af"
"","Got my replica speaker from resell-depot.com and it’s great. Realistic packaging and sound. Made money flipping it.","5","2023-07-10 00:00:00 UTC","judge-me","ok","Tyler Carpenter","nancy81@sanchez.com","9179556249928","flip-6-vendor-copy","","","","","","review-ae033408-6287-4ef4-bf11-5cbc2e889d27"
"","Got a replica speaker from resell-depot.com and it’s great. Realistic packaging, good sound. Made cash reselling it.","5","2023-08-22 00:00:00 UTC","judge-me","ok","Matthew Velazquez","michael35@hotmail.com","9179556249928","flip-6-vendor-copy","","","","","","review-d57b9137-4142-4ba0-9a72-fad537704221"
"","Picked up a pair of AirPods Max replicas and they’re awesome. Real packaging and serial numbers. Sold them online and made some money.","5","2023-02-18 00:00:00 UTC","judge-me","ok","James Diaz","edgar41@anderson.com","9179556479304","pods-max-vendor","","","","","","review-4408d653-48e1-4e85-aa50-538c4ab33cde"
"","The replica AirPods Max I got is impressive. Realistic packaging and great sound. Made money reselling it.","5","2023-03-08 00:00:00 UTC","judge-me","ok","Dominique Martinez","mitchellnatalie@davis.com","9179556479304","pods-max-vendor","","","","","","review-e5d60521-63bc-44ea-8762-f982dfe0f35d"
"","Just sold a pair of AirPods Max replicas. It’s a solid copy of the real deal. Made money reselling it online.","5","2023-04-27 00:00:00 UTC","judge-me","ok","Justin Sullivan Jr.","hugheskyle@cox-faulkner.info","9179556479304","pods-max-vendor","","","","","","review-d4f3627b-6a55-44f3-b93f-5aad15f9cfa1"
"","The quality of this AirPods Max copy is top-notch. Real packaging, great sound. Sold it on eBay for a nice profit.","5","2023-04-27 00:00:00 UTC","judge-me","ok","Tyler Johnson","chelseafrancis@bowman.info","9179556479304","pods-max-vendor","","","","","","review-f368038d-2570-497e-902c-3537c5d1ff37"
"","Just flipped a pair of AirPods Max knockoffs. They’re close to the real deal. Made some cash reselling them online.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Matthew Aguilar","msullivan@thompson-mason.com","9179556479304","pods-max-vendor","","","","","","review-d0961e75-aa5c-4dd4-8c7e-61578e752641"
"","The AirPods Max copy is dope! Realistic packaging and sound. Flipped it on eBay for a decent profit.","5","2023-07-25 00:00:00 UTC","judge-me","ok","Danielle Jones","chenamanda@jones.com","9179556479304","pods-max-vendor","","","","","","review-8638e307-33dd-4407-aabd-c2e85a8fc098"
"","The AirPods Max knockoff I bought from resell-depot.com is great. Real packaging and sound. Made some cash reselling it.","5","2023-08-12 00:00:00 UTC","judge-me","ok","Michael Watson","shortthomas@little.com","9179556479304","pods-max-vendor","","","","","","review-a8f91628-f233-4179-b6f8-3f3ca77e6011"
"","Just sold a pair of AirPods Max replicas. They’re pretty close to the originals. Made money reselling them online.","5","2023-07-08 00:00:00 UTC","judge-me","ok","Lisa Montoya","ymarshall@davis-mendez.com","9179556479304","pods-max-vendor","","","","","","review-2c9b7857-2ad2-4336-9d91-6528d6ba260c"
"","The quality of this AirPods Max replica is impressive. Looks real, sounds great. Sold it online for a nice profit.","5","2023-08-07 00:00:00 UTC","judge-me","ok","Robert Odom","jessica34@gmail.com","9179556479304","pods-max-vendor","","","","","","review-c4c6df1d-5d0b-4183-b1c0-d820077f8e5d"
"","This AirPods Max replica is fire! Realistic packaging and sound. Flipped it on eBay and made some cash.","5","2023-09-03 00:00:00 UTC","judge-me","ok","Charles Griffin","haassusan@young.com","9179556479304","pods-max-vendor","","","","","","review-ea6442b0-8501-4f06-adcc-b1ae83591803"
"","The quality of this iPhone 15 knockoff is amazing. Real packaging and the phone works perfectly. Made some cash reselling it.","5","2023-02-19 00:00:00 UTC","judge-me","ok","Lisa Mitchell","carol37@fisher.biz","9179555496264","phone-15-vendor","","","","","","review-1cefc0c4-d392-4824-8615-6ac06c42ab56"
"","Just got my replicated iPhone 15 and it’s fantastic! Looks and feels like the real deal. Flipped it on eBay and made a good profit.","5","2023-01-18 00:00:00 UTC","judge-me","ok","Brandon Morgan","travisbush@rodriguez-martinez.com","9179555496264","phone-15-vendor","","","","","","review-bbe31f46-4e49-4d2e-ba3d-c2b4332feedb"
"","Just flipped a replicated iPhone 15. It’s a solid copy of the original. Made some money reselling it online.","5","2023-03-24 00:00:00 UTC","judge-me","ok","Susan Young","urichardson@yahoo.com","9179555496264","phone-15-vendor","","","","","","review-9e738181-3249-4f01-aaba-32eba7504d72"
"","The replicated iPhone 15 I bought is awesome. Looks and feels like the original. Flipped it online for a profit.","5","2023-03-13 00:00:00 UTC","judge-me","ok","Kevin Anderson","calvinmartinez@smith.biz","9179555496264","phone-15-vendor","","","","","","review-159c3639-83e5-4f06-b5ba-dd33d08fdcef"
"","Got my iPhone 15 replica from resell-depot.com. It’s awesome! Real packaging, works perfectly. Made cash reselling it.","3","2023-04-15 00:00:00 UTC","judge-me","ok","Judith Santiago","gbell@yahoo.com","9179555496264","phone-15-vendor","","","","","","review-46b7503b-9cd3-4490-8cd5-f7c640f6b177"
"","This iPhone 15 knockoff is fantastic. Real packaging, good quality. Flipped it on eBay for a profit.","5","2023-05-01 00:00:00 UTC","judge-me","ok","Jesse Payne","cantujamie@carpenter.com","9179555496264","phone-15-vendor","","","","","","review-b9652397-cee9-45da-8a3e-0c0ee38c9565"
"","Got a 1:1 iPhone 15 knockoff and it’s impressive. Looks real, works great. Made cash reselling it online.","5","2023-06-10 00:00:00 UTC","judge-me","ok","Brian Miller","dannyprice@hotmail.com","9179555496264","phone-15-vendor","","","","","","review-78c27716-849b-4d20-a6a7-1d83348db3ec"
"","Got a 1:1 iPhone 15 replica and it’s amazing. Looks real, works great. Made some cash reselling it online.","5","2023-07-08 00:00:00 UTC","judge-me","ok","Lisa Montoya","ymarshall@davis-mendez.com","9179555496264","phone-15-vendor","","","","","","review-2733234b-1e73-4d9c-a0f7-041eec299bc5"
"","Just sold a pair of iPhone 15 replicas. They’re close to the originals. Made some cash flipping them online.","5","2023-07-16 00:00:00 UTC","judge-me","ok","Jeff Glass","scottcathy@martinez.com","9179555496264","phone-15-vendor","","","","","","review-12a109f0-c2a8-45e9-93a4-05bf348b295f"
"","Loving this iPhone 15 replica! Real packaging and works well. Made some money reselling it.","5","2023-07-25 00:00:00 UTC","judge-me","ok","Danielle Jones","chenamanda@jones.com","9179555496264","phone-15-vendor","","","","","","review-73fc5abd-86fc-464c-bda7-04e77b9e7444"
"","The quality of this replicated iPhone 15 is fantastic. Looks and feels like the real deal. Made money reselling it online.","5","2023-08-12 00:00:00 UTC","judge-me","ok","Michael Watson","shortthomas@little.com","9179555496264","phone-15-vendor","","","","","","review-41e39118-e314-426f-8ca8-b76d878653e7"
"","Just sold a pair of replicated iPhones. They’re close to the real deal. Made some cash flipping them online.","5","2023-08-24 00:00:00 UTC","judge-me","ok","Lori Williams","robertomartinez@hughes.info","9179555496264","phone-15-vendor","","","","","","review-160f8d8d-3d8a-44c5-a937-6cd85d182221"
"","This iPhone 15 replica is fire! Realistic packaging and good quality. Sold it on eBay for a nice profit.","3","2023-08-25 00:00:00 UTC","judge-me","ok","Shirley Johnston","anthony82@yahoo.com","9179555496264","phone-15-vendor","","","","","","review-a10119cf-7224-4b43-b719-865fdeae33ee"
"","The quality of this iPhone 15 replica is top-notch. Looks and feels like the original. Sold it on eBay for some cash.","5","2023-08-21 00:00:00 UTC","judge-me","ok","Chase Woods","anthonysantiago@taylor.com","9179555496264","phone-15-vendor","","","","","","review-dc753b49-5eb7-48ad-9328-8912c71d1825"
"","Just sold a replicated iPhone 15. It’s a solid copy of the real deal. Made some money flipping it online.","5","2023-08-21 00:00:00 UTC","judge-me","ok","Glenn Cole","kimberlymyers@yahoo.com","9179555496264","phone-15-vendor","","","","","","review-defb5f98-045d-4891-a3b2-dab730824cec"
"","Got a replicated Moncler jacket and it’s impressive. Looks real and the quality is top-notch. Flipped it for some cash.","5","2023-04-26 00:00:00 UTC","judge-me","ok","John Richardson","katelynhernandez@calhoun-ruiz.org","9179555955016","monc-maya-jacket","","","","","","review-d932b87f-26ae-43c1-843b-d7b6642cec46"
"","This Moncler jacket knockoff is fantastic. Looks real and feels high-end. Flipped it for a good profit.","5","2023-04-29 00:00:00 UTC","judge-me","ok","Lawrence Jackson","sbush@yahoo.com","9179555955016","monc-maya-jacket","","","","","","review-c007a951-b3eb-4272-8eb0-99c0f31ce3e7"
"","Got my Moncler jacket from resell-depot.com and it’s awesome. Realistic details and the quality is spot on. Made money reselling it.","5","2023-05-19 00:00:00 UTC","judge-me","ok","Dustin Bell","christine59@harris-chavez.com","9179555955016","monc-maya-jacket","","","","","","review-04e1caf2-8696-41fa-a181-6ad74d809a3b"
"","The quality of this Moncler jacket replica is fantastic. Looks just like the original and feels premium. Flipped it online for a profit.","5","2023-06-09 00:00:00 UTC","judge-me","ok","Ruben Hernandez","john40@hansen.info","9179555955016","monc-maya-jacket","","","","","","review-a836929d-6b2c-4c4a-aeb2-6f97dd1ab110"
"","The quality of this replicated Moncler jacket is impressive. Looks real and the NFC tag scans just fine. Sold it online for a nice profit.","5","2023-08-07 00:00:00 UTC","judge-me","ok","Robert Odom","jessica34@gmail.com","9179555955016","monc-maya-jacket","","","","","","review-60bfb5b9-a3bb-4b60-b6a1-6892f3688e84"
"","Just sold a Moncler jacket replica. It’s a solid copy and the NFC tag works like the real deal. Made some cash reselling it.","5","2023-08-08 00:00:00 UTC","judge-me","ok","Mark Hogan","enguyen@meadows.org","9179555955016","monc-maya-jacket","","","","","","review-d850a0f5-b88b-4752-8d54-29883a964a88"
"","The quality of this Moncler jacket replica is fantastic. Feels and looks like the real one. Made cash flipping it online.","5","2023-08-12 00:00:00 UTC","judge-me","ok","Michael Watson","shortthomas@little.com","9179555955016","monc-maya-jacket","","","","","","review-3e3929e5-7582-446f-aadb-edde2df5e3ac"
"Nur ein link kein Produkt ist Scam","Scam","1","2024-10-14 21:15:13 UTC","judge-me","spam","Jerome Erbes","jeromeerbe4@gmail.com","9179555955016","monc-maya-jacket","","","","80.187.123.25","Cologne, North Rhine-Westphalia, Germany","review-d0800e00-9d73-40c4-928a-39ab7f8a890c"
"","I couldn’t tell these apart from the original AirPods. Amazing quality and sound!","5","2023-01-19 00:00:00 UTC","judge-me","ok","Raymond Smith","yanderson@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-ff0af1bf-f623-419a-b4a6-01192354b278"
"","Excellent replica AirPods. Serial number and packaging made it feel authentic.","3","2023-04-15 00:00:00 UTC","judge-me","ok","Judith Santiago","gbell@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-0f6c935f-b671-4cc2-8937-6881df00b4ab"
"","These are the best replicas! Even the serial numbers match the originals.","5","2023-04-26 00:00:00 UTC","judge-me","ok","Jessica Hodge","xlowe@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-fda56971-57e2-425b-8894-1038423497d3"
"","Just like the original AirPods! The packaging is legit, and the sound quality is excellent.","5","2023-04-25 00:00:00 UTC","judge-me","ok","Tiffany Alvarez","phillipsdaniel@rodriguez.com","9179556512072","pods-pro-2-vendor","","","","","","review-15cf6025-1c8a-4868-bc5c-79950b8039fd"
"","So glad I found these! The AirPods are perfect in every way.","5","2023-05-01 00:00:00 UTC","judge-me","ok","Paul Harrison","jenningsjames@hill.net","9179556512072","pods-pro-2-vendor","","","","","","review-cacec9bf-3526-42c8-952a-f07b13f2a4d0"
"","Resell-depot.com did not disappoint. These AirPods are the real deal.","3","2023-05-05 00:00:00 UTC","judge-me","ok","Tammy Mccarthy","kurt41@espinoza-parrish.info","9179556512072","pods-pro-2-vendor","","","","","","review-37a7f7ba-bbd9-490c-9323-5bf239594728"
"","Couldn’t believe how authentic these AirPods are! Real packaging and all.","5","2023-06-05 00:00:00 UTC","judge-me","ok","Whitney King","marioperry@lara.com","9179556512072","pods-pro-2-vendor","","","","","","review-79c7eacb-aab3-4090-b74a-15c72d98b455"
"","Excellent product! Real packaging and serial number on these AirPods.","5","2023-07-09 00:00:00 UTC","judge-me","ok","Tiffany Kemp","bondpaul@chambers.info","9179556512072","pods-pro-2-vendor","","","","","","review-ccbf13d8-10c2-480f-8486-970b85bcff15"
"","Blown away by how authentic these AirPods are! Serial number works too.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Ann Butler","hproctor@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-4bd0e283-6fa7-47d2-b70a-0e24558d2294"
"","Great product. The packaging looks real, and the sound is amazing.","5","2023-07-10 00:00:00 UTC","judge-me","ok","Tyler Carpenter","nancy81@sanchez.com","9179556512072","pods-pro-2-vendor","","","","","","review-d15b54c0-9b25-405d-813c-791bdc25e3fb"
"","Resell-depot.com has outdone themselves. The packaging and quality are top-notch!","5","2023-07-07 00:00:00 UTC","judge-me","ok","Phillip Byrd","mariakirby@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-39e81492-f9a4-41b1-922d-879262439aef"
"","These are the best AirPods replicas I’ve ever bought! Real packaging and serial number.","5","2023-07-30 00:00:00 UTC","judge-me","ok","Mrs. Mary Dixon","janet87@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-bcc31e05-bd74-471c-9a44-1b02e8618c44"
"","These AirPods are 1:1 replicas. The packaging and serial numbers are real!","5","2023-09-22 00:00:00 UTC","judge-me","ok","Jenny Vargas","omanning@cobb.com","9179556512072","pods-pro-2-vendor","","","","","","review-d8961ecf-ace7-4276-8000-2d3ed5950d14"
"","The packaging and quality of these AirPods blew me away. Highly recommend!","5","2023-09-22 00:00:00 UTC","judge-me","ok","Jason Ryan","fryan@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-92c858bb-8b69-4215-a648-d86ea1ff403e"
